idx,p6,p12,p7,p1,p3,p2,p8,p9,ok,step_height,step_length,stable_pairs,longest_streak,mean_y,std_y
303058,39.3,-39,61.9,17,43.5,49,38.7,40.4,1,24.0171,76.3368,16,3.389954e+01,-85.8742,6.27049
63537,38.3,-38,60.9,16,40.5,48,38.7,37.4,1,23.5632,72.3356,12,3.278407e+01,-85.4415,6.27129
262382,38.3,-39,59.9,17,43.5,51,35.7,40.4,1,24.2743,74.1561,9,2.644126e+01,-84.7518,6.27281
273678,39.3,-40,61.9,17,41.5,50,36.7,40.4,1,23.7366,73.2445,13,3.047979e+01,-85.9551,6.27448
109037,38.3,-38,60.9,15,43.5,52,35.7,38.4,1,22.3777,67.0386,12,2.931194e+01,-86.0647,6.27611
277408,39.3,-39,60.9,17,42.5,51,36.7,40.4,1,24.0734,75.0302,11,2.656941e+01,-85.8012,6.2797
199251,37.3,-40,59.9,17,42.5,51,36.7,39.4,1,24.2508,71.5736,10,2.521870e+01,-84.1409,6.28077
314782,38.3,-39,60.9,16,42.5,48,34.7,41.4,1,23.1122,69.8507,12,2.956662e+01,-85.5789,6.28121
124157,38.3,-39,60.9,16,42.5,52,36.7,38.4,1,23.0898,69.7792,11,2.559575e+01,-85.5695,6.28178
209262,38.3,-38,59.9,17,43.5,49,37.7,39.4,1,25.3976,77.1334,18,3.736795e+01,-84.5937,6.28278
109782,38.3,-39,60.9,16,39.5,48,36.7,38.4,1,23.084,69.7399,11,2.588650e+01,-85.4926,6.28309
220444,40.3,-37,61.9,16,41.5,48,38.7,39.4,1,22.6593,76.202,12,3.373569e+01,-87.1949,6.28466
175408,39.3,-39,60.9,16,39.5,49,35.7,39.4,1,22.5792,70.206,8,2.701948e+01,-86.3321,6.2856
176657,38.3,-39,60.9,16,41.5,49,35.7,39.4,1,23.1434,69.7994,12,3.015523e+01,-85.4453,6.28613
74781,37.3,-39,60.9,16,43.5,51,38.7,37.4,1,23.9996,69.9017,16,3.535125e+01,-84.7031,6.28667
55897,38.3,-36,59.9,15,43.5,50,37.7,37.4,1,23.2144,71.4488,11,3.254758e+01,-85.7809,6.2872
335560,41.3,-39,61.9,17,40.5,50,35.7,41.4,1,23.2725,76.33,8,2.880356e+01,-87.3821,6.28725
299787,38.3,-38,60.9,16,43.5,48,38.7,40.4,1,23.0687,73.1129,15,3.084692e+01,-85.7005,6.28907
94662,38.3,-38,60.9,15,40.5,48,35.7,38.4,1,22.4334,66.999,12,2.966139e+01,-86.0036,6.29085
314688,39.3,-38,61.9,15,42.5,48,34.7,41.4,1,22.4213,67.8767,11,2.924852e+01,-87.1024,6.29093
333552,38.3,-40,61.9,16,42.5,49,35.7,41.4,1,22.8869,68.1973,12,2.826424e+01,-85.9282,6.29185
49016,37.3,-37,59.9,15,42.5,48,37.7,37.4,1,23.4872,68.8618,14,2.526382e+01,-85.0195,6.29246
220538,39.3,-38,60.9,17,41.5,48,38.7,39.4,1,24.7411,78.0016,15,3.398308e+01,-85.6308,6.29332
258652,38.3,-40,60.9,17,42.5,50,35.7,40.4,1,24.1078,72.4186,10,3.039111e+01,-84.8944,6.29575
77892,38.3,-37,59.9,16,43.5,52,38.7,37.4,1,23.775,74.1908,10,2.948569e+01,-85.3414,6.2962
242277,38.3,-40,60.9,16,41.5,50,34.7,40.4,1,22.6984,67.8375,8,2.593039e+01,-85.6134,6.29683
77912,38.3,-38,60.9,16,43.5,52,38.7,37.4,1,23.5726,72.37,12,3.538290e+01,-85.4828,6.29863
269934,40.3,-39,61.9,17,40.5,49,36.7,40.4,1,23.8935,75.8125,9,2.750287e+01,-86.5689,6.29873
56783,39.3,-39,60.9,17,39.5,51,37.7,37.4,1,23.3649,74.7005,8,2.771389e+01,-85.5737,6.29964
381169,40.3,-37,60.9,17,43.5,49,38.7,41.4,1,24.2806,81.2173,13,3.045447e+01,-86.5562,6.29979
220518,39.3,-37,59.9,17,41.5,48,38.7,39.4,1,25.1513,79.9526,11,2.666935e+01,-85.4635,6.30004
219845,41.3,-37,62.9,16,40.5,48,38.7,39.4,1,22.3217,76.8481,10,3.092859e+01,-88.1022,6.30016
366855,41.3,-40,63.9,17,40.5,50,37.7,41.4,1,23.1608,74.9977,11,2.666965e+01,-87.9945,6.30023
141169,40.3,-37,60.9,17,39.5,48,38.7,38.4,1,25.1859,103.107,10,2.790899e+01,-86.2545,6.30044
302944,40.3,-37,61.9,16,43.5,49,38.7,40.4,1,22.3416,76.4689,15,3.446994e+01,-87.2549,6.30127
295585,41.3,-39,62.9,17,41.5,52,37.7,40.4,1,23.347,76.6524,11,2.740815e+01,-87.7237,6.30178
223669,40.3,-37,60.9,17,41.5,49,38.7,39.4,1,24.3865,80.7057,11,2.729755e+01,-86.3381,6.30189
120413,39.3,-38,60.9,16,41.5,51,36.7,38.4,1,23.1216,72.2747,10,2.678072e+01,-86.2339,6.30194
94648,39.3,-36,59.9,15,40.5,48,35.7,38.4,1,22.5572,71.2693,11,2.703174e+01,-86.5406,6.3025
378012,38.3,-38,59.9,17,43.5,48,38.7,41.4,1,25.0462,77.557,16,3.359096e+01,-85.0486,6.3032
221151,37.3,-40,60.9,17,42.5,48,38.7,39.4,1,25.2426,72.7383,17,3.182563e+01,-84.2223,6.30402
306189,40.3,-38,61.9,17,43.5,50,38.7,40.4,1,23.8868,79.0337,17,3.699919e+01,-86.5961,6.30418
348578,39.3,-40,62.9,16,41.5,49,36.7,41.4,1,22.6914,68.9747,11,2.850695e+01,-86.9316,6.30458
113512,38.3,-38,59.9,16,40.5,49,36.7,38.4,1,23.4311,71.4633,10,2.619159e+01,-85.3503,6.30625
257303,39.3,-40,61.9,16,40.5,50,35.7,40.4,1,22.5337,68.6166,9,2.592415e+01,-86.6728,6.30663
156143,39.3,-37,59.9,17,43.5,52,38.7,38.4,1,24.9909,79.7052,10,2.691226e+01,-85.3955,6.30732
320434,40.3,-39,61.9,16,41.5,50,34.7,41.4,1,22.662,71.0932,8,2.731137e+01,-87.2865,6.30872
208649,40.3,-36,59.9,17,42.5,49,37.7,39.4,1,25.5725,82.7226,12,3.283826e+01,-85.832,6.31044
223689,40.3,-38,61.9,17,41.5,49,38.7,39.4,1,24.1628,78.7488,13,3.492137e+01,-86.4974,6.31133
227918,39.3,-37,60.9,16,43.5,50,38.7,39.4,1,23.3766,75.4407,16,3.489096e+01,-86.3512,6.31192
104152,38.3,-40,60.9,16,40.5,51,35.7,38.4,1,22.7561,67.7711,8,2.638971e+01,-85.5004,6.31263
299813,39.3,-38,61.9,16,43.5,48,38.7,40.4,1,22.8131,73.9166,14,3.150705e+01,-86.4781,6.31299
359954,40.3,-40,62.9,17,39.5,48,37.7,41.4,1,23.6097,74.1831,11,2.618132e+01,-87.0865,6.31377
109023,39.3,-36,59.9,15,43.5,52,35.7,38.4,1,22.6203,71.3126,11,2.680145e+01,-86.5721,6.31392
257403,39.3,-40,60.9,17,40.5,50,35.7,40.4,1,23.498,72.8855,8,2.733873e+01,-85.7366,6.31394
67381,37.3,-39,59.9,17,41.5,49,38.7,37.4,1,25.8689,74.1837,18,3.943627e+01,-83.8639,6.315
209954,40.3,-40,62.9,17,39.5,50,37.7,39.4,1,23.4116,73.9503,10,2.697217e+01,-86.8552,6.31626
280565,41.3,-38,61.9,17,42.5,52,36.7,40.4,1,23.977,78.5164,8,2.850813e+01,-87.2394,6.31642
105293,39.3,-37,60.9,15,42.5,51,35.7,38.4,1,22.5107,69.4985,11,2.642807e+01,-86.7342,6.31876
314876,37.3,-40,59.9,17,42.5,48,34.7,41.4,1,24.3511,71.5815,9,2.548641e+01,-84.0329,6.32009
142267,38.3,-37,59.9,16,41.5,48,38.7,38.4,1,24.1672,74.4171,11,2.920663e+01,-85.3806,6.32146
206011,37.3,-38,59.9,16,43.5,48,37.7,39.4,1,24.298,71.8878,16,3.563546e+01,-84.601,6.32158
231049,40.3,-36,60.9,16,43.5,51,38.7,39.4,1,23.2001,78.1255,9,2.650743e+01,-87.0778,6.32266
53632,38.3,-39,59.9,17,39.5,50,37.7,37.4,1,24.2575,73.9404,8,2.697040e+01,-84.6744,6.32378
142766,37.3,-37,59.9,15,42.5,48,38.7,38.4,1,23.1087,69.2656,15,3.379950e+01,-85.2834,6.32379
374329,40.3,-40,62.9,17,42.5,52,37.7,41.4,1,23.7134,74.2639,11,2.590498e+01,-87.1682,6.32421
149647,38.3,-36,59.9,15,43.5,50,38.7,38.4,1,22.9764,71.7132,11,2.818057e+01,-86.0519,6.32476
228012,38.3,-38,59.9,17,43.5,50,38.7,39.4,1,25.2909,77.2243,17,3.601820e+01,-84.8135,6.32479
251557,38.3,-39,61.9,15,41.5,48,35.7,40.4,1,22.3532,65.4235,11,2.789264e+01,-86.4077,6.32615
38526,37.3,-40,60.9,16,40.5,50,36.7,37.4,1,23.2721,67.2866,11,2.931299e+01,-84.6613,6.32637
176643,39.3,-37,59.9,16,41.5,49,35.7,39.4,1,23.6316,74.1217,9,2.753773e+01,-85.9141,6.32667
131011,37.3,-38,59.9,16,43.5,49,37.7,38.4,1,24.6577,71.7277,16,3.684715e+01,-84.4736,6.32718
302325,41.3,-36,61.9,16,42.5,49,38.7,40.4,1,22.6128,79.1725,12,3.087153e+01,-88.0067,6.3285
53532,38.3,-39,60.9,16,39.5,50,37.7,37.4,1,23.0268,69.637,11,2.569618e+01,-85.5999,6.32866
251651,37.3,-40,60.9,16,41.5,48,35.7,40.4,1,23.2764,67.3805,12,2.815569e+01,-84.8969,6.32866
273664,40.3,-38,60.9,17,41.5,50,36.7,40.4,1,24.2887,77.6519,9,2.782142e+01,-86.3961,6.32895
149188,39.3,-38,61.9,16,42.5,50,38.7,38.4,1,23.2178,73.3269,15,2.544191e+01,-86.389,6.33085
303012,38.3,-38,59.9,17,43.5,49,38.7,40.4,1,25.2765,77.3902,17,3.478214e+01,-84.927,6.3315
234220,41.3,-37,62.9,16,43.5,52,38.7,39.4,1,22.3421,76.869,10,3.436896e+01,-88.134,6.33234
378058,39.3,-39,61.9,17,43.5,48,38.7,41.4,1,24.2149,76.4823,15,3.785871e+01,-85.9789,6.3325
221037,38.3,-38,60.9,16,42.5,48,38.7,39.4,1,23.6532,72.7706,15,3.582073e+01,-85.5959,6.33361
266677,38.3,-40,61.9,16,40.5,48,36.7,40.4,1,23.0717,68.1538,12,2.839642e+01,-85.9065,6.33473
149761,37.3,-38,59.9,16,43.5,50,38.7,38.4,1,24.3167,71.8225,16,3.570443e+01,-84.673,6.33567
359209,40.3,-39,62.9,16,43.5,52,36.7,41.4,1,22.8881,71.4877,10,2.556018e+01,-87.677,6.3358
344834,40.3,-39,62.9,16,40.5,48,36.7,41.4,1,22.8367,71.4367,10,2.580448e+01,-87.6114,6.33959
67786,37.3,-38,60.9,15,42.5,49,38.7,37.4,1,23.0573,67.4029,14,3.502710e+01,-85.2939,6.33979
284282,38.3,-39,60.9,17,43.5,48,37.7,40.4,1,25.2113,75.3917,17,3.425990e+01,-84.8622,6.3408
27136,37.3,-38,59.9,15,42.5,51,35.7,37.4,1,22.7229,66.2115,11,2.517300e+01,-85.0317,6.34135
146536,37.3,-38,60.9,15,43.5,49,38.7,38.4,1,22.8277,67.7084,14,3.204791e+01,-85.3559,6.34141
128532,38.3,-39,60.9,16,39.5,49,37.7,38.4,1,23.266,69.7111,11,2.533198e+01,-85.6878,6.34162
228032,38.3,-39,60.9,17,43.5,50,38.7,39.4,1,25.0086,75.3424,17,3.432988e+01,-84.9537,6.34487
329714,40.3,-38,62.9,15,41.5,48,35.7,41.4,1,22.4194,68.6359,10,2.535324e+01,-88.1158,6.34536
56683,39.3,-39,61.9,16,39.5,51,37.7,37.4,1,22.3499,70.3408,11,2.630521e+01,-86.5066,6.34552
299761,37.3,-38,59.9,16,43.5,48,38.7,40.4,1,24.1437,72.2794,16,3.020854e+01,-84.8569,6.34688
340345,41.3,-37,62.9,15,43.5,51,35.7,41.4,1,22.4564,71.2087,10,2.623509e+01,-88.8561,6.34762
355952,38.3,-40,62.9,15,43.5,51,36.7,41.4,1,22.3123,64.0507,10,2.627831e+01,-86.8005,6.34917
290550,41.3,-36,60.9,17,43.5,50,37.7,40.4,1,25.2175,83.7712,13,3.295771e+01,-86.7976,6.35015
130897,38.3,-36,59.9,15,43.5,49,37.7,38.4,1,23.4159,71.6204,12,3.196964e+01,-85.8616,6.3502
299308,39.3,-39,61.9,17,42.5,48,38.7,40.4,1,24.4253,76.288,17,3.433369e+01,-85.8577,6.35058
355465,41.3,-38,62.9,16,42.5,51,36.7,41.4,1,22.9265,74.044,10,2.666534e+01,-88.3498,6.35103
109131,37.3,-39,59.9,16,43.5,52,35.7,38.4,1,23.673,68.9826,10,2.974068e+01,-84.4668,6.35125
197429,40.3,-40,61.9,17,39.5,51,36.7,39.4,1,23.3236,73.6319,7,2.794492e+01,-86.6517,6.35176
130398,39.3,-36,59.9,16,42.5,49,37.7,38.4,1,24.5909,77.048,11,3.098617e+01,-85.8505,6.3525
264204,40.3,-40,62.9,16,41.5,52,35.7,40.4,1,22.5805,69.3994,9,2.653031e+01,-87.5419,6.35289
142287,38.3,-38,60.9,16,41.5,48,38.7,38.4,1,24.0627,72.553,16,3.723857e+01,-85.4992,6.35596
329808,39.3,-39,61.9,16,41.5,48,35.7,41.4,1,23.1787,70.6432,11,2.562194e+01,-86.5795,6.35662
220923,39.3,-36,60.9,15,42.5,48,38.7,39.4,1,22.4532,72.7194,12,3.174477e+01,-86.9734,6.35669
57376,37.3,-40,59.9,17,40.5,51,37.7,37.4,1,24.5809,71.4536,9,2.574334e+01,-84.0011,6.3571
224761,37.3,-38,59.9,16,43.5,49,38.7,39.4,1,24.2851,72.0186,16,3.129768e+01,-84.7603,6.35748
191777,38.3,-40,60.9,17,40.5,49,36.7,39.4,1,24.3939,72.3654,10,3.041419e+01,-84.8991,6.35886
299194,40.3,-37,61.9,16,42.5,48,38.7,40.4,1,22.8688,76.4137,15,3.483548e+01,-87.2513,6.35993
70917,38.3,-37,60.9,15,42.5,50,38.7,37.4,1,22.7531,69.6538,11,3.410685e+01,-86.1032,6.36023
284954,40.3,-40,62.9,17,39.5,49,37.7,40.4,1,23.7577,74.0138,11,2.654680e+01,-86.9556,6.3616
243418,39.3,-37,60.9,15,43.5,50,34.7,40.4,1,22.7895,69.577,11,2.611462e+01,-86.7893,6.36254
94756,37.3,-39,59.9,16,40.5,48,35.7,38.4,1,23.7576,68.9425,10,3.015320e+01,-84.3878,6.36436
205897,38.3,-36,59.9,15,43.5,48,37.7,39.4,1,23.3041,71.7951,14,3.604666e+01,-85.9575,6.36458
113426,37.3,-40,61.9,15,40.5,49,36.7,38.4,1,22.4013,63.0369,12,2.715253e+01,-85.5668,6.36483
314702,38.3,-40,62.9,15,42.5,48,34.7,41.4,1,22.6224,63.8356,13,3.077897e+01,-86.4721,6.36486
283649,40.3,-36,59.9,17,42.5,48,37.7,40.4,1,25.6728,82.934,12,2.776174e+01,-85.9783,6.36541
258638,39.3,-38,59.9,17,42.5,50,35.7,40.4,1,24.7744,76.7795,9,2.782897e+01,-85.2974,6.3655
284168,39.3,-37,60.9,16,43.5,48,37.7,40.4,1,23.8336,75.5062,16,3.487764e+01,-86.2312,6.36623
377465,41.3,-38,62.9,17,42.5,48,38.7,41.4,1,23.3778,80.0099,16,3.699664e+01,-87.4742,6.3676
42256,37.3,-39,59.9,16,41.5,51,36.7,37.4,1,23.691,68.9186,9,2.549495e+01,-84.521,6.36814
230470,41.3,-37,62.9,16,42.5,51,38.7,39.4,1,22.5175,76.7932,9,3.075713e+01,-88.1414,6.36867
145418,39.3,-37,60.9,16,41.5,49,38.7,38.4,1,23.6933,75.1259,10,2.991442e+01,-86.2604,6.36885
155464,40.3,-38,62.9,16,42.5,52,38.7,38.4,1,22.4805,73.8299,11,3.364464e+01,-87.3695,6.36984
302419,40.3,-37,60.9,17,42.5,49,38.7,40.4,1,24.9123,80.9677,12,2.685843e+01,-86.4225,6.37101
151714,40.3,-38,62.9,16,41.5,51,38.7,38.4,1,22.6098,73.7397,10,3.011472e+01,-87.3813,6.37161
34768,39.3,-37,59.9,16,39.5,49,36.7,37.4,1,23.4483,73.9277,9,2.799166e+01,-85.8388,6.37361
283669,40.3,-37,60.9,17,42.5,48,37.7,40.4,1,25.417,80.8744,15,3.559728e+01,-86.1559,6.37417
64016,37.3,-37,59.9,15,41.5,48,38.7,37.4,1,23.5128,68.9187,10,3.073617e+01,-85.1963,6.37468
262202,38.3,-40,62.9,15,43.5,51,35.7,40.4,1,22.5199,63.831,11,2.717804e+01,-86.5478,6.37635
362325,41.3,-36,61.9,16,43.5,48,37.7,41.4,1,23.0875,79.3077,15,3.760075e+01,-87.8415,6.37812
224647,38.3,-36,59.9,15,43.5,49,38.7,39.4,1,23.2699,71.9411,11,2.785604e+01,-86.1082,6.37949
377944,40.3,-37,61.9,16,43.5,48,38.7,41.4,1,22.5081,76.6291,14,3.332291e+01,-87.3293,6.38209
303032,38.3,-39,60.9,17,43.5,49,38.7,40.4,1,24.899,75.4872,16,3.309898e+01,-85.0596,6.38266
180301,37.3,-40,61.9,15,42.5,50,35.7,39.4,1,22.5934,63.0775,12,2.708604e+01,-85.5424,6.38342
176751,37.3,-40,59.9,17,41.5,49,35.7,39.4,1,24.7484,71.5374,9,3.035651e+01,-83.8299,6.38397
149781,37.3,-39,60.9,16,43.5,50,38.7,38.4,1,24.3447,70.1299,16,3.427641e+01,-84.7682,6.38425
221536,37.3,-38,60.9,15,43.5,48,38.7,39.4,1,22.9092,67.9333,13,3.111351e+01,-85.4203,6.38465
381075,41.3,-36,61.9,16,43.5,49,38.7,41.4,1,22.7775,79.4081,12,3.036177e+01,-88.0664,6.38541
277308,39.3,-39,61.9,16,42.5,51,36.7,40.4,1,23.3368,70.6263,11,2.541061e+01,-86.6562,6.38568
378032,38.3,-39,60.9,17,43.5,48,38.7,41.4,1,24.7219,75.6527,16,3.191640e+01,-85.1726,6.38594
191583,39.3,-39,62.9,15,40.5,49,36.7,39.4,1,22.4257,66.1049,11,2.851197e+01,-87.3079,6.38667
302918,39.3,-37,60.9,16,43.5,49,38.7,40.4,1,23.678,75.5988,16,3.375774e+01,-86.4216,6.3877
70512,38.3,-38,59.9,17,41.5,50,38.7,37.4,1,25.8834,76.7241,12,3.056870e+01,-84.5729,6.38839
147964,40.3,-38,62.9,16,40.5,50,38.7,38.4,1,22.7061,74.0565,10,3.025747e+01,-87.3816,6.3885
355479,40.3,-40,63.9,16,42.5,51,36.7,41.4,1,22.961,69.7287,11,2.909301e+01,-87.79,6.38901
243526,37.3,-40,60.9,16,43.5,50,34.7,40.4,1,23.4856,67.3769,13,2.877085e+01,-84.7119,6.3893
299647,38.3,-36,59.9,15,43.5,48,38.7,40.4,1,23.266,72.2102,13,2.755534e+01,-86.1816,6.3895
216835,41.3,-39,62.9,17,40.5,52,37.7,39.4,1,23.1943,76.4746,9,2.796365e+01,-87.571,6.39067
155949,40.3,-36,61.9,15,43.5,52,38.7,38.4,1,22.313,73.065,9,2.944781e+01,-87.852,6.39091
351735,41.3,-39,63.9,16,41.5,50,36.7,41.4,1,22.9985,72.2195,10,2.629597e+01,-88.48,6.39206
195507,38.3,-39,59.9,17,41.5,50,36.7,39.4,1,24.7626,74.0898,9,2.643820e+01,-84.7418,6.39294
305570,41.3,-37,61.9,17,42.5,50,38.7,40.4,1,24.2848,81.7222,12,3.178481e+01,-87.2868,6.39508
149282,38.3,-39,60.9,17,42.5,50,38.7,38.4,1,25.6657,75.1333,17,3.919973e+01,-84.8253,6.39547
292428,39.3,-40,61.9,17,41.5,51,37.7,40.4,1,24.2704,73.2848,11,2.574013e+01,-86.1318,6.39599
142401,37.3,-40,60.9,17,41.5,48,38.7,38.4,1,25.9623,72.5459,17,3.684494e+01,-84.0723,6.39715
243432,38.3,-39,61.9,15,43.5,50,34.7,40.4,1,22.864,65.4119,12,2.846249e+01,-86.2233,6.39813
340439,40.3,-38,61.9,16,43.5,51,35.7,41.4,1,23.4321,73.2272,11,2.654746e+01,-87.2807,6.39891
231069,40.3,-37,61.9,16,43.5,51,38.7,39.4,1,23.2214,76.1519,12,3.353934e+01,-87.2102,6.39928
213684,40.3,-39,61.9,17,40.5,51,37.7,39.4,1,24.0543,75.7121,10,2.728581e+01,-86.6777,6.40014
262282,38.3,-39,60.9,16,43.5,51,35.7,40.4,1,23.6216,69.8317,11,2.524067e+01,-85.617,6.40026
258444,40.3,-37,61.9,15,42.5,50,35.7,40.4,1,22.7019,70.3608,10,2.611357e+01,-87.841,6.40063
381189,40.3,-38,61.9,17,43.5,49,38.7,41.4,1,24.1804,79.1853,16,3.574164e+01,-86.6863,6.40168
226720,41.3,-37,62.9,16,41.5,50,38.7,39.4,1,22.6817,76.7065,10,3.089038e+01,-88.1428,6.4032
198484,40.3,-39,63.9,15,41.5,51,36.7,39.4,1,22.4053,66.8316,11,2.905762e+01,-88.2057,6.40568
23392,38.3,-37,59.9,15,41.5,50,35.7,37.4,1,22.9841,68.6338,10,2.638035e+01,-85.6901,6.40819
71031,37.3,-39,60.9,16,42.5,50,38.7,37.4,1,24.7168,69.8369,15,3.717191e+01,-84.6744,6.40826
71396,37.3,-36,59.9,14,43.5,50,38.7,37.4,1,22.5797,66.309,10,3.180600e+01,-85.7903,6.40875
206031,37.3,-39,60.9,16,43.5,48,37.7,39.4,1,24.7629,70.1722,15,3.424477e+01,-84.6689,6.40931
243512,38.3,-38,59.9,16,43.5,50,34.7,40.4,1,23.951,71.5294,10,2.642976e+01,-85.2042,6.40941
71011,37.3,-38,59.9,16,42.5,50,38.7,37.4,1,24.8982,71.5966,12,3.461200e+01,-84.561,6.40943
266090,41.3,-38,62.9,16,39.5,48,36.7,40.4,1,23.0529,73.9287,11,2.735267e+01,-88.1344,6.40989
188033,39.3,-39,60.9,17,39.5,48,36.7,39.4,1,24.6855,74.8971,8,2.744344e+01,-85.4996,6.4101
187274,40.3,-36,59.9,16,43.5,52,35.7,39.4,1,24.0031,76.8502,8,2.865984e+01,-86.5162,6.41021
295485,41.3,-39,63.9,16,41.5,52,37.7,40.4,1,22.6097,72.1393,10,2.617734e+01,-88.5827,6.41057
202228,39.3,-40,63.9,15,42.5,52,36.7,39.4,1,22.488,64.5008,11,2.777698e+01,-87.4592,6.41135
254700,41.3,-36,61.9,15,41.5,49,35.7,40.4,1,22.6726,72.9678,10,2.726491e+01,-88.5097,6.41157
38512,38.3,-38,59.9,16,40.5,50,36.7,37.4,1,23.8166,71.3765,9,2.671153e+01,-85.1756,6.4116
149667,38.3,-37,60.9,15,43.5,50,38.7,38.4,1,23.0245,69.9769,14,3.457109e+01,-86.1423,6.41221
340453,39.3,-40,62.9,16,43.5,51,35.7,41.4,1,23.2576,68.96,12,2.893742e+01,-86.7513,6.41301
142381,37.3,-39,59.9,17,41.5,48,38.7,38.4,1,26.1797,74.3299,17,3.823014e+01,-83.9499,6.41304
161423,39.3,-36,60.9,14,42.5,49,34.7,39.4,1,22.382,66.5426,10,2.552051e+01,-87.3262,6.41428
273578,39.3,-40,62.9,16,41.5,50,36.7,40.4,1,23.1362,68.9189,12,2.899257e+01,-86.775,6.41429
329728,39.3,-40,63.9,15,41.5,48,35.7,41.4,1,22.6402,64.5679,12,3.089656e+01,-87.4659,6.41471
302439,40.3,-38,61.9,17,42.5,49,38.7,40.4,1,24.6865,78.9721,17,3.737990e+01,-86.5716,6.41513
205398,39.3,-36,59.9,16,42.5,48,37.7,39.4,1,24.8061,77.2409,12,3.046373e+01,-85.9563,6.41577
377918,39.3,-37,60.9,16,43.5,48,38.7,41.4,1,23.6978,75.7805,15,3.265131e+01,-86.5078,6.41578
120327,38.3,-40,62.9,15,41.5,51,36.7,38.4,1,22.5857,63.7459,12,2.769912e+01,-86.4582,6.41645
227938,39.3,-38,61.9,16,43.5,50,38.7,39.4,1,23.5658,73.5205,15,3.667963e+01,-86.4378,6.41716
142786,37.3,-38,60.9,15,42.5,48,38.7,38.4,1,23.3292,67.6179,14,3.239333e+01,-85.3423,6.41776
365550,41.3,-36,60.9,17,43.5,49,37.7,41.4,1,25.3718,83.9785,12,2.793775e+01,-86.9389,6.41817
329902,38.3,-40,60.9,17,41.5,48,35.7,41.4,1,24.5589,72.4088,11,2.568751e+01,-85.0148,6.41832
152413,39.3,-38,60.9,17,42.5,51,38.7,38.4,1,25.3817,77.7183,11,3.070251e+01,-85.5485,6.41891
298575,41.3,-36,61.9,16,41.5,48,38.7,40.4,1,23.188,79.0915,10,2.687368e+01,-87.9859,6.41923
145438,39.3,-38,61.9,16,41.5,49,38.7,38.4,1,23.7484,73.2555,12,3.591429e+01,-86.3709,6.41926
120313,39.3,-38,61.9,15,41.5,51,36.7,38.4,1,22.4819,67.7264,11,2.536001e+01,-87.0806,6.41938
73469,40.3,-37,62.9,15,41.5,51,38.7,37.4,1,22.4081,82.6229,9,2.941637e+01,-87.9557,6.42083
273564,40.3,-38,61.9,16,41.5,50,36.7,40.4,1,23.4696,73.1631,11,2.653067e+01,-87.3203,6.42371
116583,39.3,-39,62.9,15,40.5,50,36.7,38.4,1,22.5473,66.0428,12,2.899759e+01,-87.1971,6.42484
306095,41.3,-37,62.9,16,43.5,50,38.7,40.4,1,22.5419,77.1893,15,3.568539e+01,-88.0929,6.42518
318426,37.3,-40,61.9,15,43.5,49,34.7,41.4,1,22.6488,63.1055,11,2.663291e+01,-85.6279,6.42589
340359,40.3,-39,63.9,15,43.5,51,35.7,41.4,1,22.6903,66.9268,11,2.858019e+01,-88.2508,6.42596
224781,37.3,-39,60.9,16,43.5,49,38.7,39.4,1,24.3496,70.3646,15,3.324822e+01,-84.8498,6.42762
52147,38.3,-36,59.9,15,42.5,49,37.7,37.4,1,23.9492,71.3661,11,3.269164e+01,-85.7495,6.42787
187853,39.3,-40,63.9,15,39.5,48,36.7,39.4,1,22.646,64.4698,12,2.815321e+01,-87.3767,6.4286
280465,41.3,-38,62.9,16,42.5,52,36.7,40.4,1,23.1269,73.9689,11,2.707100e+01,-88.1963,6.42864
359303,39.3,-40,61.9,17,43.5,52,36.7,41.4,1,24.4277,73.3611,11,2.565411e+01,-86.1061,6.42906
209854,40.3,-40,63.9,16,39.5,50,37.7,39.4,1,22.7042,69.5751,11,2.570857e+01,-87.6991,6.42935
222970,41.3,-37,62.9,16,40.5,49,38.7,39.4,1,22.8297,76.6088,9,2.683377e+01,-88.1408,6.42949
74162,38.3,-38,60.9,16,42.5,51,38.7,37.4,1,24.286,72.2911,12,3.254516e+01,-85.4508,6.42958
64036,37.3,-38,60.9,15,41.5,48,38.7,37.4,1,23.6067,67.3039,14,3.534236e+01,-85.2721,6.43099
224168,39.3,-37,60.9,16,42.5,49,38.7,39.4,1,24.1498,75.3672,12,3.287919e+01,-86.3208,6.4316
161531,37.3,-39,60.9,15,42.5,49,34.7,39.4,1,22.9968,64.6238,12,2.841921e+01,-85.2001,6.43181
336695,41.3,-37,61.9,16,42.5,50,35.7,41.4,1,23.5945,75.8776,11,2.777340e+01,-87.8974,6.43189
344928,39.3,-40,61.9,17,40.5,48,36.7,41.4,1,24.413,73.2806,11,2.592291e+01,-86.0251,6.43208
152798,39.3,-36,60.9,15,43.5,51,38.7,38.4,1,22.8764,72.3854,9,2.881612e+01,-86.9197,6.43259
370485,41.3,-39,63.9,16,41.5,51,37.7,41.4,1,22.9541,72.2519,10,2.587279e+01,-88.6629,6.43303
276735,41.3,-39,63.9,16,41.5,51,36.7,40.4,1,23.1791,72.1589,12,3.102303e+01,-88.3411,6.43361
202408,39.3,-39,60.9,17,42.5,52,36.7,39.4,1,24.7551,74.9373,9,2.710595e+01,-85.5826,6.43494
258458,39.3,-39,62.9,15,42.5,50,35.7,40.4,1,22.8181,66.1491,11,2.849365e+01,-87.2512,6.43553
