score,ok,streak,height,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
38.35646023897446,True,17.418107166538732,20.93835307243573,15.935181216053568,51.86189492495231,40.580329585549606,57.03279687522702,40.25269162579303,39.23399001553278,61.64229797201558,37.624104857220495,38.4735821521969,50.406852640077325,67.02292407556241,-39.6533484077773,-6.273475263988912
38.28482893565542,True,17.952192279378785,20.332636656276634,15.578737766190836,49.16606718865218,39.751798034371035,57.287174803077846,39.02931225403987,41.089794847953925,62.47868812489144,36.34676691826298,38.771169914476886,49.58420490583254,65.00522565502371,-37.62657097977831,-7.0125456771204995
38.16261804393951,True,20.86386937094573,17.29874867299378,15.500923881004042,48.94481906282885,43.412977068978186,55.805005844708624,41.34757144039898,39.80316945486305,63.41470909676464,38.26160834431505,40.65943455071335,47.11786359382083,65.91975740638722,-38.87922462148718,-9.193167276925262
37.95101704575502,True,8.8788947370373,29.072122308717724,14.546579073042768,51.894894337261235,41.48481290614809,55.79009356997451,41.797241866507854,39.37710341413977,63.104592349607096,37.60832529737055,37.71570802422187,49.40981319532091,66.98936511815955,-37.81810241062145,-8.515154287141623
37.91263000248,True,24.03520272352975,13.87742727895025,15.206375994104633,50.173877295672476,43.49491270004741,55.688415803131704,41.200788955349715,38.76327452041203,60.79322659049742,37.788579374241856,40.3329073088516,48.1639966408575,65.55880456868181,-37.95835202662486,-8.21285936940117
37.64946216937253,True,17.818058051130357,19.831404118242176,14.650617984104992,50.58372601424035,41.55021077819035,54.443817430257575,38.983151877429634,40.63899346747225,60.6773048613853,35.4254319390946,40.598640214422126,50.4090045110699,67.1055508897019,-36.27052053838741,-5.822747798298266
37.56013453471226,True,6.7999566524473565,30.760177882264905,13.743750392566103,48.40909395462616,40.57678053155658,56.6607837688451,41.00842828179014,38.23124199182382,60.50273477478995,36.674318212782985,38.7676514154745,48.24630674081222,66.89784940774429,-36.008146215337604,-7.945262131186283
37.17573312809699,True,7.436309429415388,29.7394236986816,16.882822148694302,50.35890576921442,41.71440762463163,57.163188665721,41.3736208594615,38.9745282997378,62.04205764791572,38.16757605482225,39.29929755248768,50.52661547767049,65.60504912432587,-39.684179800903664,-6.188891194643384
37.07012776107712,True,23.024037646011706,14.046090115065411,14.407425386335568,50.408463768042076,42.75371219360017,56.75114208241607,39.913047012543984,37.409403573333485,60.108395291607756,37.26637004565417,39.92062536607399,50.16407727125581,64.24436889299976,-38.39735260009541,-7.286814907027854
36.45548661792739,True,7.140352902241499,29.31513371568589,13.26316103642665,50.710257829898296,41.737032206422185,54.97966708093671,39.625821936180685,37.68332100562161,62.90785343084061,35.632447936075415,39.798303413017834,49.63889612627054,63.74242618243132,-38.46431990074488,-6.619341289159484
